stopId,long_name,short_name,latitude,longitude,accusative_case,genitive_case
90000157,Sæbraut / Sægarðar,Sægarðar,64.143242,-21.852083,Sægörðum,Sægarða
90000158,Barðastaðir,Barðastaðir,64.156867,-21.750617,Barðastöðum,Barðastaða
90000159,Sæbraut / Sægarðar,Sægarðar,64.142991,-21.852385,Sægörðum,Sægarða
90000160,Sundagarðar,Sundagarðar,64.150578,-21.871116,Sundagörðum,Sundagarða
90000161,Sogavegur / Akurgerði,Akurgerði,64.128537,-21.874256,Akurgerði,Akurgerðis
90000162,Laugarnestangi,Laugarnestangi,64.151443,-21.882252,Laugarnestanga,Laugarnestanga
90000163,Kirkjusandur,Kirkjusandur,64.149201,-21.884996,Kirkjusandi,Kirkjusands
90000164,Laugarnesvegur / Borgartún,Borgartún,64.146968,-21.888726,Borgartúni,Borgartúns
90000165,Hótel Cabin,Hótel Cabin,64.146184,-21.89642,Hóteli Cabin,Hótels Cabin
90000166,Nóatún,Nóatún,64.144011,-21.902372,Nóatúni,Nóatúns
90000167,Hofsvallagata / Hávallagata,Hávallagata,64.147753,-21.951418,Hávallagötu,Hávallagötu
90000168,Hofsvallagata / Hringbraut,Hringbraut,64.146702,-21.954384,Hringbraut,Hringbrautar
90000169,Hofsvallagata / Einimelur,Einimelur,64.145408,-21.958063,Einimel,Einimels
90000170,Hagi,Hagi,64.143855,-21.962456,Haga,Haga
90000171,Melaskóli,Melaskóli,64.142179,-21.958519,Melaskóla,Melaskóla
90000172,Hjarðarhagi / Vesturgarður,Vesturgarður,64.141748,-21.961682,Vesturgarði,Vesturgarðs
90000173,Hjarðarhagi / Dunhagi,Dunhagi,64.138791,-21.958537,Dunhaga,Dunhaga
90000174,Íslensk Erfðagreining,Íslensk Erfðagreining,64.135388,-21.944294,Íslenskri Erfðagreiningu,Íslenskrar Erfðagreiningar
90000175,Íslensk Erfðagreining,Íslensk Erfðagreining,64.135558,-21.943653,Íslenskri Erfðagreiningu,Íslenskrar Erfðagreiningar
90000176,Hofsvallagata / Ægisíða,Ægisíða,64.14261,-21.965501,Ægissíðu,Ægissíðu
90000177,Reykjavíkurflugvöllur,Reykjavíkurflugvöllur,64.132628,-21.949453,Reykjavíkurflugvelli,Reykjavíkurflugvallar
90000178,Reykjavíkurflugvöllur,Reykjavíkurflugvöllur,64.132695,-21.949187,Reykjavíkurflugvelli,Reykjavíkurflugvallar
90000179,Hofsvallagata / Hringbraut,Hringbraut,64.146712,-21.95403,Hringbraut,Hringbrautar
90000180,Hofsvallagata / Hávallagata,Hávallagata,64.147682,-21.951281,Hávallagötu,Hávallagötu
90000181,Nóatún,Nóatún,64.144046,-21.902109,Nóatúni,Nóatúns
90000182,Hótel Cabin,Hótel Cabin,64.146085,-21.895788,Hótel Cabin,Hótels Cabin
90000183,Laugarnesvegur / Borgartún,Borgartún,64.146955,-21.888467,Borgartúni,Borgartúns
90000184,Laugarnesvegur / Kirkjusandur,Kirkjusandur,64.149219,-21.884687,Kirkjusandi,Kirkjusands
90000185,Laugarnestangi,Laugarnestangi,64.150978,-21.882624,Laugarnestanga,Laugarnesanga
90000187,Dalbraut,Dalbraut,64.150644,-21.875004,Dalbraut,Dalbrautar
90000188,Hrafnista,Hrafnista,64.149018,-21.867406,Hrafnistu,Hrafnistu
90000190,Bakkastaðir / Barðastaðir,Barðastaðir,64.158095,-21.751087,Barðastöðum,Barðastaða
90000191,Sund,Sund,64.140213,-21.850696,Sundum,Sunda
90000192,Hamrahlíð,Hamrahlíð,64.130847,-21.902054,Hamrahlíð,Hamrahlíðar
90000193,Vogar,Vogar,64.133594,-21.850187,Vogum,Voga
90000198,Straumur / Birtingakvísl,Birtingakvísl,64.123344,-21.821933,Birtingakvísl,Birtingakvíslar
90000200,Skeljanes,Skeljanes,64.126021,-21.94915,Skeljanesi,Skeljaness
90000201,Skeljanes / Bauganes,Bauganes,64.128043,-21.946858,Bauganesi,Bauganess
90000202,Skeljanes / Bauganes,Bauganes,64.12802,-21.947071,Bauganesi,Bauganess
90000203,Einarsnes / Bauganes,Bauganes,64.130487,-21.953125,Bauganesi,Bauganess
90000204,Þorragata,Þorragata,64.132767,-21.952678,Þorragötu,Þorragötu
90000205,Þorragata,Þorragata,64.132907,-21.953046,Þorragötu,Þorragötu
90000206,Skerjagarðar,Skerjagarðar,64.13562,-21.956062,Skerjagörðum,Skerjagarða
90000207,Stúdentagarðar,Stúdentagarðar,64.137293,-21.954183,Stúdentagörðum,Stúdentagarða
90000208,Hjarðarhagi / Vesturgarður,Vesturgarður,64.141753,-21.961426,Vesturgarði,Vesturgarðs
90000209,Hótel Saga,Hótel Saga,64.141205,-21.954022,Hótel Sögu,Hótel Sögu
90000210,Þjóðarbókhlaðan,Þjóðarbókhlaðan,64.14352,-21.951141,Þjóðarbókhlöðunni,Þjóðarbókhlöðunnar
90000211,Héðinsgata,Héðinsgata,64.152135,-21.881371,Héðinsgötu,Héðinsgötu
90000212,Höfðatorg,Höfðatorg,64.145339,-21.907462,Höfðatorgi,Höfðatorgs
90000213,Laugardalslaug,Laugardalslaug,64.146651,-21.879681,Laugardalslaug,Laugardalslaugar
90000214,Brúnavegur / Laugarásvegur,Laugarásvegur,64.146765,-21.872313,Laugarásvegi,Laugarásvegar
90000215,Hrafnista,Hrafnista,64.146572,-21.866615,Hrafnistu,Hrafnistu
90000216,Austurbrún / Dragavegur,Dragavegur,64.145149,-21.864176,Dragavegi,Dragavegar
90000217,Austurbrún / Hólsvegur,Hólsvegur,64.143991,-21.864578,Hólsvegi,Hólsvegar
90000218,Langholtsvegur / Hólsvegur,Hólsvegur,64.142426,-21.860592,Hólsvegi,Hólsvegar
90000219,Sunnutorg,Sunnutorg,64.141077,-21.861326,Sunnutorgi,Sunnutorgs
90000220,Langholtsvegur / Holtavegur,Holtavegur,64.138677,-21.859358,Holtavegi,Holtavegar
90000221,Langholtskirkja,Langholtskirkja,64.13609,-21.856742,Langholtskirkju,Langholtskirkju
90000222,Skeiðarvogur / Langholtsvegur,Langholtsvegur,64.133346,-21.854508,Langholtsvegi,Langholtsvegar
90000223,Menntaskólinn við Sund / MS,MS,64.131214,-21.861475,MS,MS
90000224,Grensásvegur / Ármúli,Ármúli,64.132622,-21.873461,Ármúla,Ármúla
90000225,Grensás,Grensás,64.130304,-21.875175,Grensási,Grensáss
90000226,Háskóli Íslands,Háskóli Íslands,64.140344,-21.950761,Háskóla Íslands,Háskóla Íslands
90000227,Þjóðminjasafnið,Þjóðminjasafnið,64.142334,-21.948415,Þjóðminjasafninu,Þjóðminjasafnsins
90000228,Sogavegur / Háagerði,Háagerði,64.126182,-21.864211,Háagerði,Háagerðis
90000229,Sogavegur / Borgargerði,Borgargerði,64.124852,-21.859741,Borgargerði,Borgargerðis
90000230,Sogavegur / Tunguvegur,Tunguvegur,64.122957,-21.855559,Tunguvegi,Tunguvegar
90000231,Borgarspítali,Borgarspítali,64.123247,-21.891515,Borgarspítala,Borgarspítala
90000232,Sléttuvegur,Sléttuvegur,64.123625,-21.894419,Sléttuvegi,Sléttuvegar
90000233,Hjarðarhagi / Dunhagi,Dunhagi,64.13876,-21.957975,Dunhaga,Dunhaga
90000234,Sogavegur / Tunguvegur,Tunguvegur,64.123034,-21.855433,Tunguvegi,Tunguvegar
90000235,Sogavegur / Borgargerði,Borgargerði,64.124974,-21.859756,Borgargerði,Borgargerðis
90000236,Sogavegur / Háagerði,Háagerði,64.126677,-21.865429,Háagerði,Háagerðis
90000237,Sogavegur / Grundargerði,Grundargerði,64.128128,-21.871257,Grundargerði,Grundargerðis
90000238,Sogavegur / Akurgerði,Akurgerði,64.128591,-21.874015,Akurgerði,Akurgerðis
90000239,Grensás,Grensás,64.130322,-21.874595,Grensási,Grensáss
90000240,Grensásvegur / Skeifan,Skeifan,64.132383,-21.873166,Skeifunni,Skeifunnar
90000241,Gnoðarvogur / Ljósheimar,Ljósheimar,64.131992,-21.863696,Ljósheimum,Ljósheima
90000242,Menntaskólinn við Sund / MS,MS,64.131255,-21.86071,MS,MS
90000243,Langholtskirkja,Langholtskirkja,64.13609,-21.856421,Langholtskirkju,Langholtskirkju
90000244,Langholtsvegur / Holtavegur,Holtavegur,64.138973,-21.859317,Holtavegi,Holtavegar
90000245,Sunnutorg,Sunnutorg,64.141084,-21.861124,Sunnutorgi,Sunnutorgs
90000246,Háskólabíó,Háskólabíó,64.139741,-21.951911,Háskólabíói,Háskólabíós
90000247,Austurbrún / Hólsvegur,Hólsvegur,64.143487,-21.864643,Hólsvegi,Hólsvegar
90000248,Austurbrún / Dragavegur,Dragavegur,64.145523,-21.863876,Dragavegi,Dragavegar
90000249,Hrafnista,Hrafnista,64.146758,-21.867253,Hrafnistu,Hrafnistu
90000250,Sundlaugarvegur / Laugarásvegur,Laugarásvegur,64.146877,-21.873929,Laugarásvegi,Laugarásvegar
90000251,Laugardalslaug,Laugardalslaug,64.146806,-21.879884,Laugardalslaug,Laugardalslaugar
90000252,Höfðatorg,Höfðatorg,64.145431,-21.908257,Höfðatorgi,Höfðatorgs
90000253,Héðinsgata,Héðinsgata,64.15219,-21.880973,Héðinsgötu,Héðinsgötu
90000254,Þjóðarbókhlaðan,Þjóðarbókhlaðan,64.143485,-21.951392,Þjóðarbókhlöðunni,Þjóðarbókhlöðunnar
90000255,Hagatorg,Hagatorg,64.142186,-21.953469,Hagatorgi,Hagatorgs
90000256,Suðurgata / Hjarðarhagi,Hjarðarhagi,64.137371,-21.954611,Hjarðarhaga,Hjarðarhaga
90000257,Skerjagarðar,Skerjagarðar,64.135383,-21.956832,Skerjagörðum,Skerjagarða
90000258,Einarsnes / Bauganes,Bauganes,64.130376,-21.952942,Bauganesi,Bauganess
90000259,Kjarvalsstaðir,Kjarvalsstaðir,64.138239,-21.911937,Kjarvalsstöðum,Kjarvalsstaða
90000260,Straumur / Nethylur,Nethylur,64.122248,-21.814985,Nethyl,Nethyls
90000261,Straumur / Birtingakvísl,Birtingakvísl,64.123417,-21.822096,Birtingakvísl,Birtingakvíslar
90000262,Gullinbrú,Gullinbrú,64.132432,-21.814488,Gullinbrú,Gullinbrúar
90000263,Kjarvalsstaðir,Kjarvalsstaðir,64.138357,-21.912098,Kjarvalsstöðum,Kjarvalsstaða
90000264,Ingunnarskóli,Ingunnarskóli,64.126645,-21.757383,Ingunnarskóla,Ingunnarskóla
90000265,Kristnibraut / Prestastígur,Prestastígur,64.126738,-21.750591,Prestastíg,Prestastígs
90000266,Gvendargeisli / Þórðarsveigur,Þórðarsveigur,64.126209,-21.743942,Þórðarsveigi,Þórðarsveigs
90000267,Austurver,Austurver,64.127986,-21.886471,Austurveri,Austurvers
90000268,Borgarleikhús,Borgarleikhús,64.128443,-21.895755,Borgarleikhúsi,Borgarleikhúss
90000269,Gvendargeisli / Sæmundarsel,Sæmundarsel,64.125863,-21.739942,Sæmundarseli,Sæmundarsels
90000270,Menntaskólinn við Hamrahlíð / MH,MH,64.131308,-21.907268,MH,MH
90000271,Langahlíð / Mávahlíð,Mávahlíð,64.133428,-21.911563,Mávahlíð,Mávahlíðar
90000272,Langahlíð,Langahlíð,64.135537,-21.90984,Lönguhlíð,Lönguhlíðar
90000273,Flókagata,Flókagata,64.137356,-21.908407,Flókagötu,Flókagötu
90000274,Melaskóli,Melaskóli,64.142334,-21.958472,Melaskóla,Melaskóla
90000275,Ægisíða / Hofsvallagata,Hofsvallagata,64.143521,-21.966996,Hofsvallagötu,Hofsvallagötu
90000276,Kaplaskjól,Kaplaskjól,64.144942,-21.97167,Kaplaskjóli,Kaplaskjóls
90000277,Öldugrandi,Öldugrandi,64.150563,-21.981538,Öldugranda,Öldugranda
90000278,Seilugrandi,Seilugrandi,64.149861,-21.976382,Seilugranda,Seilugranda
90000279,Keilugrandi,Keilugrandi,64.149581,-21.971682,Keilugranda,Keilugranda
90000280,Boðagrandi,Boðagrandi,64.149894,-21.967355,Boðagranda,Boðagranda
90000281,JL húsið,JL húsið,64.150306,-21.959982,JL húsinu,JL hússins
90000282,Flókagata,Flókagata,64.137408,-21.908803,Flókagötu,Flókagötu
90000283,Langahlíð,Langahlíð,64.135505,-21.910372,Lönguhlíð,Lönguhlíðar
90000284,Langahlíð / Mávahlíð,Mávahlíð,64.133426,-21.911883,Mávahlíð,Mávahlíðar
90000285,Menntaskólinn við Hamrahlíð / MH,MH,64.131194,-21.90699,MH,MH
90000286,Hamrahlíð,Hamrahlíð,64.130705,-21.901821,Hamrahlíð,Hamrahlíðar
90000287,Verzló,Verzló,64.128162,-21.895203,Verzló,Verzló
90000288,Austurver,Austurver,64.12895,-21.885133,Austurveri,Austurvers
90000289,Þúsöld,Þúsöld,64.128637,-21.767074,Þúsöld,Þúsaldar
90000290,Kristnibraut / Maríubaugur,Maríubaugur,64.127098,-21.765627,Maríubaugi,Maríubaugs
90000291,Korpuskóli,Korpuskóli,64.157483,-21.755442,Korpuskóla,Korpuskóla
90000292,Snorrabraut,Snorrabraut,64.138482,-21.921249,Snorrabraut,Snorrabrautar
90000293,Þúsöld / Húsasmiðjan,Húsasmiðjan,64.130265,-21.762504,Húsasmiðjunni,Húsasmiðjunnar
90000294,Þúsöld / Húsasmiðjan,Húsasmiðjan,64.130176,-21.762267,Húsasmiðjunni,Húsasmiðjunnar
90000295,Hlemmur,Hlemmur,64.143253,-21.914211,Hlemmi,Hlemms
90000296,Háskóli Íslands,Háskóli Íslands,64.141782,-21.946535,Háskóla Íslands,Háskóla Íslands
90000297,BSÍ,BSÍ,64.138249,-21.93294,BSÍ,BSÍ
90000298,Landspítalinn,Landspítalinn,64.137377,-21.927222,Landspítalanum,Landspítalans
90000299,Krókháls / Suðurlandsvegur,Suðurlandsvegur,64.121986,-21.782739,Suðurlandsvegi,Suðurlandsvegar
90000301,Perlan,Perlan,64.130145,-21.914348,Perlunni,Perlunnar
90000302,Veðurstofan,Veðurstofan,64.12699,-21.907186,Veðurstofunni,Veðurstofunnar
90000303,Rafstöðvarvegur,Rafstöðvarvegur,64.123938,-21.840328,Rafstöðvarvegi,Rafstöðvarvegar
90000304,Fylkisvegur,Fylkisvegur,64.114242,-21.790704,Fylkisvegi,Fylkisvegar
90000305,Fylkisvegur,Fylkisvegur,64.11428,-21.790484,Fylkisvegi,Fylkisvegar
90000306,Stórhöfði / Breiðhöfði,Breiðhöfði,64.12877,-21.823604,Breiðhöfða,Breiðhöfða
90000307,Krókháls / Suðurlandsvegur,Suðurlandsvegur,64.121966,-21.782289,Suðurlandsvegi,Suðurlandsvegar
90000308,Stórhöfði / Höfðabakki,Höfðabakki,64.128908,-21.814619,Höfðabakka,Höfðabakka
90000311,Krókháls / Hálsabraut,Hálsabraut,64.121526,-21.795499,Hálsabraut,Hálsabrautar
90000312,Krókháls / Stuðlaháls,Stuðlaháls,64.121594,-21.790839,Stuðlahálsi,Stuðlaháls
90000315,Hraunsás,Hraunsás,64.113179,-21.788441,Hraunsási,Hraunsáss
90000316,Rofabær / Brekkubær,Brekkubær,64.1155,-21.791858,Brekkubæ,Brekkubæjar
90000317,Árbæjarskóli,Árbæjarskóli,64.116201,-21.796686,Árbæjarskóla,Árbæjarskóla
90000318,Rofabær / Hábær,Hábær,64.116903,-21.801745,Hábæ,Hábæjar
90000319,Rofabær / Hraunbær,Hraunbær,64.117902,-21.808532,Hraunbæ,Hraunbæjar
90000320,Hraunbær,Hraunbær,64.119824,-21.807887,Hraunbæ,Hraunbæjar
90000321,Norðlingabraut / Helluvað,Helluvað,64.102624,-21.766771,Helluvaði,Helluvaðs
90000322,Bugða / Kambavað,Kambavað,64.100787,-21.765827,Kambavaði,Kambavaðs
90000323,Elliðabraut / Bugða,Bugða,64.097712,-21.779661,Bugðu,Bugðu
90000324,Leiti,Leiti,64.125435,-21.896738,Leiti,Leitis
90000325,Veðurstofan,Veðurstofan,64.127259,-21.907243,Veðurstofunni,Veðurstofunnar
90000326,Perlan,Perlan,64.130237,-21.913789,Perlunni,Perlunnar
90000327,Einarsnes,Einarsnes,64.129536,-21.949619,Einarsnesi,Einarsness
90000329,Einarsnes,Einarsnes,64.129624,-21.949739,Einarsnesi,Einarsness
90000330,Landspítalinn,Landspítalinn,64.13756,-21.927844,Landspítalanum,Landspítalans
90000331,BSÍ,BSÍ,64.138591,-21.934552,BSÍ,BSÍ
90000332,Háskóli Íslands,Háskóli Íslands,64.14222,-21.946825,Háskóla Íslands,Háskóla Íslands
90000333,Nauthóll - HR,Nauthóll - HR,64.124697,-21.928433,Nauthóli - HR,Nauthóls - HR
90000334,Stórhöfði / Höfðabakki,Höfðabakki,64.129027,-21.814546,Höfðabakka,Höfðabakka
90000335,Bugða / Lindarvað,Lindarvað,64.100203,-21.770962,Lindarvaði,Lindarvaðs
90000336,Bugða / Móvað,Móvað,64.098996,-21.773999,Móvaði,Móvaðs
90000338,Bugða / Reiðvað,Reiðvað,64.098217,-21.776816,Reiðvaði,Reiðvaðs
90000342,Stórhöfði / Breiðhöfði,Breiðhöfði,64.128853,-21.82392,Breiðhöfða,Breiðhöfða
90000343,Suðurfell,Suðurfell,64.099588,-21.82799,Suðurfelli,Suðurfells
90000344,Norðurfell / Æsufell,Æsufell,64.101751,-21.830021,Æsufelli,Æsufells
90000345,Vesturberg / Norðurfell,Norðurfell,64.103687,-21.824862,Norðurfelli,Norðurfells
90000346,Vesturberg,Vesturberg,64.105647,-21.823142,Vesturbergi,Vesturbergs
90000347,Vesturberg / Suðurhólar,Suðurhólar,64.107929,-21.821143,Suðurhólum,Suðurhóla
90000348,Árbæjarsafn,Árbæjarsafn,64.118633,-21.813898,Árbæjarsafni,Árbæjarsafns
90000349,Strengur / Laxakvísl,Laxakvísl,64.121233,-21.817246,Laxakvísl,Laxakvíslar
90000350,Strengur / Sílakvísl,Sílakvísl,64.121369,-21.827198,Sílakvísl,Sílakvíslar
90000351,Straumur / Nesti,Nesti,64.123209,-21.825763,Nesti,Nestis
90000352,Elliðabraut / Sandavað,Sandavað,64.099133,-21.780392,Sandavaði,Sandavaðs
90000353,Bíldshöfði / Vagnshöfði,Vagnshöfði,64.125553,-21.819096,Vagnhöfða,Vagnhöfða
90000354,Bíldshöfði / Höfðabakki,Höfðabakki,64.12564,-21.813708,Höfðabakka,Höfðabakka
90000355,Höfðabakki / Dvergshöfði,Dvergshöfði,64.127211,-21.811826,Dvergshöfða,Dvergshöfða
90000356,Funafold,Funafold,64.13638,-21.806745,Funafold,Funafoldar
90000357,Fjallkonuvegur / Hverafold,Hverafold,64.135579,-21.801782,Hverafold,Hverafoldar
90000358,Fjallkonuvegur / Frostafold,Frostafold,64.134635,-21.797646,Frostafold,Frostafoldar
90000359,Fjallkonuvegur / Logafold,Logafold,64.135548,-21.793114,Logafold,Logafoldar
90000360,Fjallkonuvegur / Reykjafold,Reykjafold,64.137719,-21.790887,Reykjafold,Reykjafoldar
90000361,Fjallkonuvegur / Gagnvegur,Gagnvegur,64.139241,-21.789273,Gagnvegi,Gagnvegar
90000362,Gagnvegur / Dalhús,Dalhús,64.139278,-21.784549,Dalhúsum,Dalhúsa
90000363,Gagnvegur / Vallarhús,Vallarhús,64.139608,-21.780282,Vallarhúsum,Vallarhúsa
90000364,Gagnvegur / Brekkuhús,Brekkuhús,64.138552,-21.776655,Brekkuhúsum,Brekkuhúsa
90000365,Vættaborgir,Vættaborgir,64.154346,-21.784898,Vættaborgum,Vættaborga
90000366,Spöngin,Spöngin,64.150208,-21.791357,Spönginni,Spangarinnar
90000367,Borgavegur,Borgavegur,64.14931841,-21.78744406,Borgavegi,Borgavegar
90000368,Langirimi / Mosarimi,Mosarimi,64.145972,-21.787892,Mosaríma,Mosarima
90000369,Miðgarður,Miðgarður,64.144487,-21.791621,Miðgarði,Miðgarðs
90000370,Langirimi / Flétturimi,Flétturimi,64.142182,-21.792563,Flétturima,Flétturima
90000371,Langirimi / Hallsvegur,Hallsvegur,64.140847,-21.794042,Hallsvegi,Hallsvegar
90000373,Lokinhamrar / Vegghamrar,Vegghamrar,64.13843331,-21.80849543,Vegghömrum,Vegghamra
90000374,Höfðar,Höfðar,64.126982,-21.812224,Höfðum,Höfða
90000375,Norðlingabraut / Bjallavað,Bjallavað,64.102854,-21.776629,Bjallavaði,Bjallavaðs
90000376,Straumur / Nesti,Nesti,64.123281,-21.825963,Nesti,Nestis
90000377,Strengur / Sílakvísl,Sílakvísl,64.121292,-21.82718,Sílakvísl,Sílakvíslar
90000378,Strengur / Laxakvísl,Laxakvísl,64.121186,-21.817062,Laxakvísl,Laxakvíslar
90000379,Árbæjarsafn,Árbæjarsafn,64.119353,-21.813471,Árbæjarsafni,Árbæjarsafns
90000380,Vesturberg / Suðurhólar,Suðurhólar,64.108298,-21.82107,Suðurhólum,Suðurhóla
90000381,Vesturberg,Vesturberg,64.105379,-21.823632,Vesturbergi,Vesturbergs
90000382,Vesturberg / Norðurfell,Norðurfell,64.103132,-21.825614,Norðurfelli,Norðurfells
90000383,Norðurfell / Æsufell,Æsufell,64.101747,-21.830307,Æsufelli,Æsufells
90000384,Suðurfell,Suðurfell,64.099575,-21.828262,Suðurfelli,Suðurfells
90000385,Seljabraut / Flúðasel,Flúðasel,64.098345,-21.828419,Flúðaseli,Flúðasels
90000386,Seljabraut,Seljabraut,64.099944,-21.830724,Seljabraut,Seljabrautar
90000387,Seljabraut / Engjasel,Engjasel,64.102093,-21.833703,Engjaseli,Engjasels
90000388,Lokinhamrar / Gerðhamrar,Gerðhamrar,64.13827236,-21.81631164,Gerðhömrum,Gerðhamra
90000389,Seljabraut / Seljaskógar,Seljaskógar,64.103371,-21.835476,Seljaskógum,Seljaskóga
90000390,Lokinhamrar / Dverghamrar,Dverghamrar,64.13685228,-21.81269258,Dverghömrum,Dverghamra
90000391,Norðlingabraut / Ferjuvað,Ferjuvað,64.103829,-21.771664,Ferjuvaði,Ferjuvaðs
90000394,Klettagarðar / Kænugarðar,Kænugarðar,64.151935,-21.864747,Kænugarði,Kænugarðs
90000395,Skeifan,Skeifan,64.128503,-21.870422,Skeifunni,Skeifunnar
90000396,Gerði,Gerði,64.126326,-21.85755,Gerði,Gerðis
90000397,Norðlingabraut / Árvað,Árvað,64.101416,-21.778054,Árvaði,Árvaðs
90000398,Hraunbær,Hraunbær,64.119799,-21.808087,Hraunbæ,Hraunbæjar
90000399,Rofabær / Hraunbær,Hraunbær,64.117812,-21.808415,Hraunbæ,Hraunbæjar
90000400,Rofabær / Hábær,Hábær,64.11686,-21.801618,Hábæ,Hábæjar
90000401,Árbæjarskóli,Árbæjarskóli,64.116064,-21.796228,Árbæjarskóla,Árbæjarskóla
90000402,Rofabær / Brekkubær,Brekkubær,64.115335,-21.791307,Brekkubæ,Brekkubæjar
90000403,Hraunsás,Hraunsás,64.113026,-21.787925,Hraunsási,Hraunsáss
90000404,Selásbraut / Næfurás,Næfurás,64.111407,-21.785881,Næfurási,Næfuráss
90000405,Selásbraut / Reykás,Reykás,64.109463,-21.787354,Reykási,Reykáss
90000406,Selásbraut / Sauðás,Sauðás,64.108063,-21.788401,Sauðási,Sauðáss
90000407,Selásbraut / Vallarás,Vallarás,64.10549,-21.786624,Vallarási,Vallaráss
90000408,Selásskóli,Selásskóli,64.105014,-21.783432,Selásskóla,Selásskóla
90000409,Selásbraut / Vallarás,Vallarás,64.105809,-21.786807,Vallarási,Vallaráss
90000410,Selásbraut / Skógarás,Skógarás,64.108103,-21.788205,Skógarási,Skógaráss
90000411,Selásbraut / Reykás,Reykás,64.109719,-21.786949,Reykási,Reykáss
90000412,Selásbraut / Næfurás,Næfurás,64.111586,-21.785536,Næfurási,Næfuráss
90000413,Breiðhöfði / Ártún,Ártún,64.123605,-21.823946,Ártúni,Ártúns
90000414,Gerði,Gerði,64.126724,-21.857774,Gerði,Gerðis
90000415,Skeifan,Skeifan,64.128968,-21.871115,Skeifunni,Skeifunnar
90000418,Korpúlfsstaðir,Korpúlfsstaðir,64.153683,-21.762822,Korpúlfsstöðum,Korpúlfsstaða
90000419,Klettagarðar / Kænugarðar,Kænugarðar,64.152093,-21.865259,Kænugarði,Kænugarðs
90000420,Barðastaðir,Barðastaðir,64.156749,-21.750936,Barðastöðum,Barðastaða
90000421,Breiðhöfði / Ártún,Breiðhöfði,64.124564,-21.823576,Breiðhöfða,Breiðhöfða
90000422,Heiðargerði,Heiðargerði,64.127855,-21.87691,Heiðargerði,Heiðargerðis
90000423,Álmgerði,Álmgerði,64.124462,-21.879465,Álmgerði,Álmgerðis
90000424,Jaðarsel / Jakasel,Jakasel,64.096286,-21.827762,Jakaseli,Jakasels
90000425,Jaðarsel / Jórusel,Jórusel,64.094853,-21.830761,Jóruseli,Jórusels
90000426,Jaðarsel / Klyfjasel,Klyfjasel,64.092737,-21.836882,Klyfjaseli,Klyfjasels
90000427,Jaðarsel / Melsel,Melsel,64.093943,-21.841788,Melseli,Melsels
90000428,Jaðarsel / Holtasel,Holtasel,64.096073,-21.845218,Holtaseli,Holtasels
90000429,Hólmasel,Hólmasel,64.096551,-21.843836,Hólmaseli,Hólmasels
90000431,Skógarsel / Stíflusel,Stíflusel,64.098761,-21.852779,Stífluseli,Stíflusels
90000432,Skógarsel / Strandasel,Strandasel,64.100545,-21.857308,Strandaseli,Strandasels
90000433,Íþróttamiðstöð ÍR,Íþróttamiðstöð ÍR,64.102522,-21.85006,Íþróttamiðstöð ÍR,Íþróttamiðstöðvar ÍR
90000434,Skógarsel / Árskógar,Árskógar,64.104422,-21.84403,Árskógum,Árskóga
90000435,Hæðargarður,Hæðargarður,64.124772,-21.878778,Hæðargarði,Hæðargarðs
90000436,Jaðarsel / Seljabraut,Seljabraut,64.097732,-21.82784,Seljabraut,Seljabrautar
90000437,Heiðargerði,Heiðargerði,64.12789,-21.876432,Heiðargerði,Heiðargerðis
90000438,Korpúlfsstaðavegur / Brúnastaðir,Brúnastaðir,64.155023,-21.757956,Brúnastöðum,Brúnastaða
90000439,Víkurvegur / Keldnaholt,Keldnaholt,64.139366,-21.771997,Keldnaholti,Keldnaholts
90000440,Borgavegur / Víkurvegur,Víkurvegur,64.14496,-21.775592,Víkurvegi,Víkurvegar
90000441,Korpuskóli,Korpuskóli,64.157507,-21.755284,Korpuskóla,Korpuskóla
90000442,Bakkastaðir / Barðastaðir,Barðastaðir,64.158047,-21.750857,Barðastöðum,Barðastaða
90000443,Korpúlfsstaðavegur / Brúnastaðir,Brúnastaðir,64.155091,-21.758423,Brúnastöðum,Brúnastaða
90000444,Fellaskóli,Fellaskóli,64.101671,-21.822682,Fellaskóla,Fellaskóla
90000445,Norðurfell / Austurberg,Austurberg,64.101979,-21.817126,Austurbergi,Austurbergs
90000446,Gerðuberg,Gerðuberg,64.10466,-21.816776,Gerðubergi,Gerðubergs
90000447,Suðurhólar / Austurberg,Austurberg,64.107773,-21.815871,Austurbergi,Austurbergs
90000448,Suðurhólar / Þrastarhólar,Þrastarhólar,64.107739,-21.80942,Þrastarhólum,Þrastarhóla
90000449,Norðurhólar / Stelkshólar,Stelkshólar,64.109273,-21.804421,Stelkshólum,Stelkshóla
90000450,Norðurhólar / Smyrilshólar,Smyrilshólar,64.110244,-21.809901,Smyrilshólum,Smyrilshóla
90000451,Vesturhólar / Hrafnhólar,Hrafnhólar,64.110558,-21.81539,Hrafnhólum,Hrafnhóla
90000452,Vesturhólar / Fýlshólar,Fýlshólar,64.111675,-21.818467,Fýlshólum,Fýlshóla
90000453,Vesturhólar / Höfðabakki,Höfðabakki,64.11029,-21.820872,Höfðabakka,Höfðabakka
90000454,Vættaborgir,Vættaborgir,64.154411,-21.785038,Vættaborgum,Vættaborga
90000455,Strætóvegur / Vættaborgir,Vættaborgir,64.152964,-21.785334,Vættaborgum,Vættaborga
90000456,Gullinbrú / OLÍS,OLÍS,64.138306,-21.806982,OLÍS,OLÍS
